passenger_id,restaurant_name,date,meal_type,meal_time
dab0b8e1-a724-4bc0-af1b-0c9adc86cfa9,Verandah Cafe,1912-04-13,fish,lunch
dab0b8e1-a724-4bc0-af1b-0c9adc86cfa9,Verandah Cafe,1912-04-14,fish,breakfast
dab0b8e1-a724-4bc0-af1b-0c9adc86cfa9,Verandah Cafe,1912-04-14,vegetarian,lunch
dab0b8e1-a724-4bc0-af1b-0c9adc86cfa9,The Ritz,1912-04-14,poultry,dinner
456a6e7c-5a2f-4bbd-8f6f-cb14f45c70ff,Second-Class Dining Saloon,1912-04-11,meat,breakfast
456a6e7c-5a2f-4bbd-8f6f-cb14f45c70ff,Second-Class Dining Saloon,1912-04-11,meat,lunch
456a6e7c-5a2f-4bbd-8f6f-cb14f45c70ff,Second-Class Dining Saloon,1912-04-12,fish,breakfast
456a6e7c-5a2f-4bbd-8f6f-cb14f45c70ff,Second-Class Dining Saloon,1912-04-12,fish,dinner
456a6e7c-5a2f-4bbd-8f6f-cb14f45c70ff,Second-Class Dining Saloon,1912-04-13,poultry,breakfast
456a6e7c-5a2f-4bbd-8f6f-cb14f45c70ff,Second-Class Dining Saloon,1912-04-13,vegetarian,lunch
456a6e7c-5a2f-4bbd-8f6f-cb14f45c70ff,Second-Class Dining Saloon,1912-04-13,poultry,dinner
885c5793-4f04-4d9d-aa8b-567ecfa8f22f,Second-Class Dining Saloon,1912-04-10,meat,dinner
885c5793-4f04-4d9d-aa8b-567ecfa8f22f,Second-Class Dining Saloon,1912-04-11,fish,dinner
885c5793-4f04-4d9d-aa8b-567ecfa8f22f,Second-Class Dining Saloon,1912-04-12,meat,breakfast
885c5793-4f04-4d9d-aa8b-567ecfa8f22f,Second-Class Dining Saloon,1912-04-13,vegetarian,lunch
885c5793-4f04-4d9d-aa8b-567ecfa8f22f,Second-Class Dining Saloon,1912-04-13,fish,dinner
e68d0f60-2335-4e90-bf0a-f2d2e1108447,Third-Class Dining Room,1912-04-10,vegetarian,breakfast
e68d0f60-2335-4e90-bf0a-f2d2e1108447,Third-Class Dining Room,1912-04-10,fish,lunch
eb8a092b-510e-4017-a655-7c5c7af425fb,Third-Class Dining Room,1912-04-11,poultry,dinner
585c79af-846c-4853-866e-36900e79d7b3,Verandah Cafe,1912-04-10,fish,dinner
585c79af-846c-4853-866e-36900e79d7b3,Verandah Cafe,1912-04-11,meat,lunch
585c79af-846c-4853-866e-36900e79d7b3,Verandah Cafe,1912-04-12,fish,breakfast
585c79af-846c-4853-866e-36900e79d7b3,Café Parisien,1912-04-12,vegetarian,lunch
585c79af-846c-4853-866e-36900e79d7b3,Café Parisien,1912-04-12,poultry,dinner
585c79af-846c-4853-866e-36900e79d7b3,First-Class Dining Saloon,1912-04-13,vegetarian,lunch
585c79af-846c-4853-866e-36900e79d7b3,Verandah Cafe,1912-04-13,meat,dinner
585c79af-846c-4853-866e-36900e79d7b3,The Ritz,1912-04-14,meat,breakfast
585c79af-846c-4853-866e-36900e79d7b3,The Ritz,1912-04-14,meat,lunch
5da72f87-af29-4bbc-9241-cd17201b3cb7,Café Parisien,1912-04-10,meat,breakfast
5da72f87-af29-4bbc-9241-cd17201b3cb7,The Ritz,1912-04-10,vegetarian,dinner
5da72f87-af29-4bbc-9241-cd17201b3cb7,Verandah Cafe,1912-04-11,vegetarian,breakfast
5da72f87-af29-4bbc-9241-cd17201b3cb7,First-Class Dining Saloon,1912-04-11,fish,lunch
5da72f87-af29-4bbc-9241-cd17201b3cb7,First-Class Dining Saloon,1912-04-11,fish,dinner
5da72f87-af29-4bbc-9241-cd17201b3cb7,First-Class Dining Saloon,1912-04-12,vegetarian,breakfast
5da72f87-af29-4bbc-9241-cd17201b3cb7,Café Parisien,1912-04-12,fish,lunch
5da72f87-af29-4bbc-9241-cd17201b3cb7,The Ritz,1912-04-12,vegetarian,dinner
5da72f87-af29-4bbc-9241-cd17201b3cb7,Verandah Cafe,1912-04-13,fish,breakfast
5da72f87-af29-4bbc-9241-cd17201b3cb7,Verandah Cafe,1912-04-13,meat,lunch
5da72f87-af29-4bbc-9241-cd17201b3cb7,The Ritz,1912-04-13,fish,dinner
5da72f87-af29-4bbc-9241-cd17201b3cb7,Verandah Cafe,1912-04-14,meat,breakfast
5da72f87-af29-4bbc-9241-cd17201b3cb7,Café Parisien,1912-04-14,vegetarian,lunch
5da72f87-af29-4bbc-9241-cd17201b3cb7,First-Class Dining Saloon,1912-04-14,vegetarian,dinner
b6dd6533-8864-41c8-9fc0-a317ffc875d9,Café Parisien,1912-04-10,poultry,breakfast
b6dd6533-8864-41c8-9fc0-a317ffc875d9,Verandah Cafe,1912-04-10,fish,lunch
b6dd6533-8864-41c8-9fc0-a317ffc875d9,Verandah Cafe,1912-04-11,poultry,breakfast
b6dd6533-8864-41c8-9fc0-a317ffc875d9,First-Class Dining Saloon,1912-04-11,vegetarian,dinner
b6dd6533-8864-41c8-9fc0-a317ffc875d9,Verandah Cafe,1912-04-12,poultry,breakfast
b6dd6533-8864-41c8-9fc0-a317ffc875d9,The Ritz,1912-04-12,fish,lunch
b6dd6533-8864-41c8-9fc0-a317ffc875d9,First-Class Dining Saloon,1912-04-13,poultry,lunch
b6dd6533-8864-41c8-9fc0-a317ffc875d9,Café Parisien,1912-04-13,poultry,dinner
b6dd6533-8864-41c8-9fc0-a317ffc875d9,Verandah Cafe,1912-04-14,vegetarian,breakfast
33c98a98-c096-4694-91e0-3aa062f7df00,Third-Class Dining Room,1912-04-14,poultry,dinner
929ad580-2688-4f34-bf0d-71a05615b088,Second-Class Dining Saloon,1912-04-10,fish,breakfast
929ad580-2688-4f34-bf0d-71a05615b088,Second-Class Dining Saloon,1912-04-10,vegetarian,lunch
929ad580-2688-4f34-bf0d-71a05615b088,Second-Class Dining Saloon,1912-04-10,meat,dinner
929ad580-2688-4f34-bf0d-71a05615b088,Second-Class Dining Saloon,1912-04-11,fish,lunch
929ad580-2688-4f34-bf0d-71a05615b088,Second-Class Dining Saloon,1912-04-12,fish,dinner
929ad580-2688-4f34-bf0d-71a05615b088,Second-Class Dining Saloon,1912-04-13,fish,breakfast
929ad580-2688-4f34-bf0d-71a05615b088,Second-Class Dining Saloon,1912-04-13,poultry,lunch
929ad580-2688-4f34-bf0d-71a05615b088,Second-Class Dining Saloon,1912-04-14,fish,dinner
4ea9c9a6-b569-4411-8822-de5610d7aaf8,Third-Class Dining Room,1912-04-12,poultry,dinner
840c8665-cc61-4823-bdc6-e266667b5972,Third-Class Dining Room,1912-04-10,fish,lunch
2f4ca325-3fb9-45e7-90b4-4556d0b61cb9,Third-Class Dining Room,1912-04-11,vegetarian,breakfast
2f4ca325-3fb9-45e7-90b4-4556d0b61cb9,Third-Class Dining Room,1912-04-13,vegetarian,lunch
c9d8b34c-6c63-4621-8c65-0fcd7d74de5c,Second-Class Dining Saloon,1912-04-10,poultry,breakfast
c9d8b34c-6c63-4621-8c65-0fcd7d74de5c,Second-Class Dining Saloon,1912-04-10,meat,dinner
c9d8b34c-6c63-4621-8c65-0fcd7d74de5c,Second-Class Dining Saloon,1912-04-11,meat,dinner
c9d8b34c-6c63-4621-8c65-0fcd7d74de5c,Second-Class Dining Saloon,1912-04-12,meat,lunch
c9d8b34c-6c63-4621-8c65-0fcd7d74de5c,Second-Class Dining Saloon,1912-04-12,meat,dinner
c9d8b34c-6c63-4621-8c65-0fcd7d74de5c,Second-Class Dining Saloon,1912-04-13,meat,breakfast
c9d8b34c-6c63-4621-8c65-0fcd7d74de5c,Second-Class Dining Saloon,1912-04-13,meat,dinner
c9d8b34c-6c63-4621-8c65-0fcd7d74de5c,Second-Class Dining Saloon,1912-04-14,poultry,lunch
39f56c66-e94b-4763-a87a-13d3b0a07612,Third-Class Dining Room,1912-04-11,meat,breakfast
39f56c66-e94b-4763-a87a-13d3b0a07612,Third-Class Dining Room,1912-04-12,meat,lunch
39f56c66-e94b-4763-a87a-13d3b0a07612,Third-Class Dining Room,1912-04-12,meat,dinner
39f56c66-e94b-4763-a87a-13d3b0a07612,Third-Class Dining Room,1912-04-14,poultry,breakfast
64e107ff-c530-4036-909c-032545755c65,Second-Class Dining Saloon,1912-04-10,poultry,breakfast
64e107ff-c530-4036-909c-032545755c65,Second-Class Dining Saloon,1912-04-10,meat,dinner
64e107ff-c530-4036-909c-032545755c65,Second-Class Dining Saloon,1912-04-12,poultry,dinner
64e107ff-c530-4036-909c-032545755c65,Second-Class Dining Saloon,1912-04-13,vegetarian,breakfast
64e107ff-c530-4036-909c-032545755c65,Second-Class Dining Saloon,1912-04-14,poultry,dinner
b85ba599-d6ee-4d03-a0d5-26dea5f9a765,Third-Class Dining Room,1912-04-11,poultry,breakfast
b85ba599-d6ee-4d03-a0d5-26dea5f9a765,Third-Class Dining Room,1912-04-12,vegetarian,lunch
b85ba599-d6ee-4d03-a0d5-26dea5f9a765,Third-Class Dining Room,1912-04-13,poultry,breakfast
e6df903c-75da-474d-999d-5a96e1f0b42a,Third-Class Dining Room,1912-04-13,vegetarian,breakfast
e6df903c-75da-474d-999d-5a96e1f0b42a,Third-Class Dining Room,1912-04-13,fish,lunch
72091778-1bc6-480a-8e98-6c866cfc1f90,Third-Class Dining Room,1912-04-11,poultry,breakfast
72091778-1bc6-480a-8e98-6c866cfc1f90,Third-Class Dining Room,1912-04-13,poultry,breakfast
72091778-1bc6-480a-8e98-6c866cfc1f90,Third-Class Dining Room,1912-04-14,vegetarian,breakfast
07c71a22-da4b-4de4-a3d0-f84c77c3fe71,Third-Class Dining Room,1912-04-10,fish,lunch
07c71a22-da4b-4de4-a3d0-f84c77c3fe71,Third-Class Dining Room,1912-04-12,fish,breakfast
8854c224-1569-4d42-b039-39c8fab56a13,Third-Class Dining Room,1912-04-12,meat,lunch
8854c224-1569-4d42-b039-39c8fab56a13,Third-Class Dining Room,1912-04-14,vegetarian,lunch
e0aaeef1-ff54-4785-b81c-c6f98dd52bd6,Second-Class Dining Saloon,1912-04-12,fish,lunch
e9aa324d-7416-4ca1-a521-9f5c31a99005,Third-Class Dining Room,1912-04-10,vegetarian,breakfast
e9aa324d-7416-4ca1-a521-9f5c31a99005,Third-Class Dining Room,1912-04-13,vegetarian,breakfast
12e18756-8d18-4a63-b048-3f26f8285a6d,Third-Class Dining Room,1912-04-14,fish,lunch
98ac6149-adde-4631-b20d-6cdff49506a7,Third-Class Dining Room,1912-04-11,meat,lunch
98ac6149-adde-4631-b20d-6cdff49506a7,Third-Class Dining Room,1912-04-13,vegetarian,breakfast
98ac6149-adde-4631-b20d-6cdff49506a7,Third-Class Dining Room,1912-04-13,fish,dinner
98ac6149-adde-4631-b20d-6cdff49506a7,Third-Class Dining Room,1912-04-14,poultry,lunch
52963c54-8c61-4bde-8e4c-73e0faa76d1a,First-Class Dining Saloon,1912-04-10,fish,breakfast
52963c54-8c61-4bde-8e4c-73e0faa76d1a,The Ritz,1912-04-10,poultry,lunch
52963c54-8c61-4bde-8e4c-73e0faa76d1a,Verandah Cafe,1912-04-10,poultry,dinner
52963c54-8c61-4bde-8e4c-73e0faa76d1a,First-Class Dining Saloon,1912-04-11,vegetarian,lunch
52963c54-8c61-4bde-8e4c-73e0faa76d1a,Café Parisien,1912-04-12,poultry,breakfast
52963c54-8c61-4bde-8e4c-73e0faa76d1a,Café Parisien,1912-04-12,vegetarian,lunch
52963c54-8c61-4bde-8e4c-73e0faa76d1a,Verandah Cafe,1912-04-12,vegetarian,dinner
52963c54-8c61-4bde-8e4c-73e0faa76d1a,First-Class Dining Saloon,1912-04-13,vegetarian,lunch
52963c54-8c61-4bde-8e4c-73e0faa76d1a,The Ritz,1912-04-13,meat,dinner
52963c54-8c61-4bde-8e4c-73e0faa76d1a,Café Parisien,1912-04-14,fish,breakfast
52963c54-8c61-4bde-8e4c-73e0faa76d1a,Verandah Cafe,1912-04-14,meat,lunch
52963c54-8c61-4bde-8e4c-73e0faa76d1a,First-Class Dining Saloon,1912-04-14,fish,dinner
74689c11-70b5-4ec3-b646-c191c63adb4a,Second-Class Dining Saloon,1912-04-10,meat,breakfast
74689c11-70b5-4ec3-b646-c191c63adb4a,Second-Class Dining Saloon,1912-04-10,poultry,lunch
74689c11-70b5-4ec3-b646-c191c63adb4a,Second-Class Dining Saloon,1912-04-10,vegetarian,dinner
74689c11-70b5-4ec3-b646-c191c63adb4a,Second-Class Dining Saloon,1912-04-11,fish,dinner
74689c11-70b5-4ec3-b646-c191c63adb4a,Second-Class Dining Saloon,1912-04-12,poultry,breakfast
74689c11-70b5-4ec3-b646-c191c63adb4a,Second-Class Dining Saloon,1912-04-12,poultry,lunch
74689c11-70b5-4ec3-b646-c191c63adb4a,Second-Class Dining Saloon,1912-04-12,vegetarian,dinner
74689c11-70b5-4ec3-b646-c191c63adb4a,Second-Class Dining Saloon,1912-04-14,meat,dinner
892a4d1b-a5e1-484f-b570-7dc1afbe56f0,Third-Class Dining Room,1912-04-13,poultry,lunch
ca6a505b-30d3-4969-80f8-e54b7080a6f8,Third-Class Dining Room,1912-04-10,fish,lunch
ca6a505b-30d3-4969-80f8-e54b7080a6f8,Third-Class Dining Room,1912-04-11,vegetarian,dinner
2956febd-4da9-4c39-b689-84803dbbca57,Third-Class Dining Room,1912-04-12,poultry,lunch
2956febd-4da9-4c39-b689-84803dbbca57,Third-Class Dining Room,1912-04-13,poultry,breakfast
7b102a9b-d25d-4eba-b7d0-d3c29129515e,Café Parisien,1912-04-10,poultry,breakfast
7b102a9b-d25d-4eba-b7d0-d3c29129515e,Café Parisien,1912-04-10,vegetarian,lunch
7b102a9b-d25d-4eba-b7d0-d3c29129515e,Verandah Cafe,1912-04-10,meat,dinner
7b102a9b-d25d-4eba-b7d0-d3c29129515e,First-Class Dining Saloon,1912-04-11,vegetarian,breakfast
7b102a9b-d25d-4eba-b7d0-d3c29129515e,Café Parisien,1912-04-11,vegetarian,lunch
7b102a9b-d25d-4eba-b7d0-d3c29129515e,Verandah Cafe,1912-04-12,fish,breakfast
7b102a9b-d25d-4eba-b7d0-d3c29129515e,Café Parisien,1912-04-12,poultry,lunch
7b102a9b-d25d-4eba-b7d0-d3c29129515e,The Ritz,1912-04-12,meat,dinner
7b102a9b-d25d-4eba-b7d0-d3c29129515e,Café Parisien,1912-04-13,vegetarian,breakfast
7b102a9b-d25d-4eba-b7d0-d3c29129515e,First-Class Dining Saloon,1912-04-13,poultry,lunch
7b102a9b-d25d-4eba-b7d0-d3c29129515e,First-Class Dining Saloon,1912-04-13,fish,dinner
7b102a9b-d25d-4eba-b7d0-d3c29129515e,The Ritz,1912-04-14,poultry,breakfast
7b102a9b-d25d-4eba-b7d0-d3c29129515e,Verandah Cafe,1912-04-14,poultry,lunch
7b102a9b-d25d-4eba-b7d0-d3c29129515e,The Ritz,1912-04-14,meat,dinner
e4a75e76-0b31-4ed2-902d-39abfc5a1b41,Third-Class Dining Room,1912-04-10,fish,lunch
e4a75e76-0b31-4ed2-902d-39abfc5a1b41,Third-Class Dining Room,1912-04-10,vegetarian,dinner
e4a75e76-0b31-4ed2-902d-39abfc5a1b41,Third-Class Dining Room,1912-04-12,poultry,dinner
a938bd6a-252e-4c54-b533-03da40fa2d4c,Third-Class Dining Room,1912-04-10,poultry,dinner
a938bd6a-252e-4c54-b533-03da40fa2d4c,Third-Class Dining Room,1912-04-11,vegetarian,breakfast
a938bd6a-252e-4c54-b533-03da40fa2d4c,Third-Class Dining Room,1912-04-13,meat,lunch
a938bd6a-252e-4c54-b533-03da40fa2d4c,Third-Class Dining Room,1912-04-14,vegetarian,breakfast
a938bd6a-252e-4c54-b533-03da40fa2d4c,Third-Class Dining Room,1912-04-14,vegetarian,dinner
976485ec-87e8-435b-90f7-bed832e5d856,The Ritz,1912-04-10,vegetarian,breakfast
976485ec-87e8-435b-90f7-bed832e5d856,The Ritz,1912-04-10,meat,lunch
976485ec-87e8-435b-90f7-bed832e5d856,The Ritz,1912-04-11,fish,breakfast
976485ec-87e8-435b-90f7-bed832e5d856,First-Class Dining Saloon,1912-04-11,vegetarian,lunch
976485ec-87e8-435b-90f7-bed832e5d856,Verandah Cafe,1912-04-11,fish,dinner
976485ec-87e8-435b-90f7-bed832e5d856,First-Class Dining Saloon,1912-04-12,poultry,breakfast
976485ec-87e8-435b-90f7-bed832e5d856,First-Class Dining Saloon,1912-04-12,vegetarian,lunch
976485ec-87e8-435b-90f7-bed832e5d856,Café Parisien,1912-04-12,meat,dinner
976485ec-87e8-435b-90f7-bed832e5d856,Café Parisien,1912-04-13,meat,breakfast
976485ec-87e8-435b-90f7-bed832e5d856,The Ritz,1912-04-13,vegetarian,lunch
976485ec-87e8-435b-90f7-bed832e5d856,Café Parisien,1912-04-13,meat,dinner
976485ec-87e8-435b-90f7-bed832e5d856,Verandah Cafe,1912-04-14,vegetarian,breakfast
976485ec-87e8-435b-90f7-bed832e5d856,First-Class Dining Saloon,1912-04-14,vegetarian,lunch
976485ec-87e8-435b-90f7-bed832e5d856,The Ritz,1912-04-14,meat,dinner
0d73dbb3-621a-4fe6-ae08-d2eb0e7fe00e,Third-Class Dining Room,1912-04-12,poultry,lunch
0d73dbb3-621a-4fe6-ae08-d2eb0e7fe00e,Third-Class Dining Room,1912-04-12,meat,dinner
cb3bb976-e33e-410d-915e-e97793ca930c,Third-Class Dining Room,1912-04-11,vegetarian,breakfast
cb3bb976-e33e-410d-915e-e97793ca930c,Third-Class Dining Room,1912-04-14,meat,lunch
750b4cc0-989b-4b82-ac26-bccd4753d7f2,Third-Class Dining Room,1912-04-10,fish,breakfast
750b4cc0-989b-4b82-ac26-bccd4753d7f2,Third-Class Dining Room,1912-04-10,fish,dinner
750b4cc0-989b-4b82-ac26-bccd4753d7f2,Third-Class Dining Room,1912-04-13,poultry,breakfast
2f1dda51-0f77-4c55-b978-59642c875aa6,Café Parisien,1912-04-10,vegetarian,breakfast
2f1dda51-0f77-4c55-b978-59642c875aa6,Verandah Cafe,1912-04-10,fish,lunch
2f1dda51-0f77-4c55-b978-59642c875aa6,The Ritz,1912-04-10,fish,dinner
2f1dda51-0f77-4c55-b978-59642c875aa6,Café Parisien,1912-04-11,meat,breakfast
2f1dda51-0f77-4c55-b978-59642c875aa6,Verandah Cafe,1912-04-11,fish,lunch
2f1dda51-0f77-4c55-b978-59642c875aa6,Verandah Cafe,1912-04-11,poultry,dinner
2f1dda51-0f77-4c55-b978-59642c875aa6,Verandah Cafe,1912-04-12,meat,breakfast
2f1dda51-0f77-4c55-b978-59642c875aa6,The Ritz,1912-04-12,meat,lunch
2f1dda51-0f77-4c55-b978-59642c875aa6,The Ritz,1912-04-12,meat,dinner
2f1dda51-0f77-4c55-b978-59642c875aa6,Verandah Cafe,1912-04-13,fish,breakfast
2f1dda51-0f77-4c55-b978-59642c875aa6,First-Class Dining Saloon,1912-04-13,vegetarian,lunch
2f1dda51-0f77-4c55-b978-59642c875aa6,Verandah Cafe,1912-04-14,poultry,breakfast
2f1dda51-0f77-4c55-b978-59642c875aa6,First-Class Dining Saloon,1912-04-14,meat,dinner
f9cb96a8-0e19-4f75-8ae6-77ba665a4d82,The Ritz,1912-04-10,vegetarian,dinner
f9cb96a8-0e19-4f75-8ae6-77ba665a4d82,Verandah Cafe,1912-04-11,meat,breakfast
f9cb96a8-0e19-4f75-8ae6-77ba665a4d82,Verandah Cafe,1912-04-12,vegetarian,breakfast
f9cb96a8-0e19-4f75-8ae6-77ba665a4d82,Café Parisien,1912-04-12,fish,lunch
f9cb96a8-0e19-4f75-8ae6-77ba665a4d82,The Ritz,1912-04-12,poultry,dinner
f9cb96a8-0e19-4f75-8ae6-77ba665a4d82,First-Class Dining Saloon,1912-04-13,vegetarian,breakfast
f9cb96a8-0e19-4f75-8ae6-77ba665a4d82,Verandah Cafe,1912-04-13,poultry,lunch
f9cb96a8-0e19-4f75-8ae6-77ba665a4d82,Verandah Cafe,1912-04-13,vegetarian,dinner
f9cb96a8-0e19-4f75-8ae6-77ba665a4d82,Verandah Cafe,1912-04-14,vegetarian,breakfast
f9cb96a8-0e19-4f75-8ae6-77ba665a4d82,Verandah Cafe,1912-04-14,vegetarian,lunch
f9cb96a8-0e19-4f75-8ae6-77ba665a4d82,Verandah Cafe,1912-04-14,vegetarian,dinner
8ce55c96-d8ea-48e3-8d6d-b76edc5f905d,Second-Class Dining Saloon,1912-04-10,meat,lunch
8ce55c96-d8ea-48e3-8d6d-b76edc5f905d,Second-Class Dining Saloon,1912-04-11,fish,dinner
8ce55c96-d8ea-48e3-8d6d-b76edc5f905d,Second-Class Dining Saloon,1912-04-12,fish,breakfast
8ce55c96-d8ea-48e3-8d6d-b76edc5f905d,Second-Class Dining Saloon,1912-04-12,meat,lunch
8ce55c96-d8ea-48e3-8d6d-b76edc5f905d,Second-Class Dining Saloon,1912-04-12,vegetarian,dinner
8ce55c96-d8ea-48e3-8d6d-b76edc5f905d,Second-Class Dining Saloon,1912-04-13,vegetarian,lunch
8ce55c96-d8ea-48e3-8d6d-b76edc5f905d,Second-Class Dining Saloon,1912-04-13,poultry,dinner
8ce55c96-d8ea-48e3-8d6d-b76edc5f905d,Second-Class Dining Saloon,1912-04-14,meat,breakfast
1ae8b5c8-156f-494a-b852-e2c1587f8919,Second-Class Dining Saloon,1912-04-10,meat,lunch
1ae8b5c8-156f-494a-b852-e2c1587f8919,Second-Class Dining Saloon,1912-04-11,vegetarian,lunch
1ae8b5c8-156f-494a-b852-e2c1587f8919,Second-Class Dining Saloon,1912-04-12,vegetarian,dinner
1ae8b5c8-156f-494a-b852-e2c1587f8919,Second-Class Dining Saloon,1912-04-13,fish,breakfast
1ae8b5c8-156f-494a-b852-e2c1587f8919,Second-Class Dining Saloon,1912-04-14,meat,breakfast
1ae8b5c8-156f-494a-b852-e2c1587f8919,Second-Class Dining Saloon,1912-04-14,meat,lunch
f4d1b21f-91af-42b1-92ae-c6dc14e2f135,Third-Class Dining Room,1912-04-10,poultry,lunch
f4d1b21f-91af-42b1-92ae-c6dc14e2f135,Third-Class Dining Room,1912-04-12,poultry,dinner
33effb3d-480e-4461-a14d-e9a6c94c953c,Third-Class Dining Room,1912-04-11,poultry,lunch
33effb3d-480e-4461-a14d-e9a6c94c953c,Third-Class Dining Room,1912-04-12,fish,breakfast
33effb3d-480e-4461-a14d-e9a6c94c953c,Third-Class Dining Room,1912-04-13,meat,breakfast
842ce610-cedc-401f-9fc6-0eeaed6f62d9,Verandah Cafe,1912-04-11,vegetarian,breakfast
842ce610-cedc-401f-9fc6-0eeaed6f62d9,First-Class Dining Saloon,1912-04-12,vegetarian,breakfast
842ce610-cedc-401f-9fc6-0eeaed6f62d9,Café Parisien,1912-04-12,vegetarian,lunch
842ce610-cedc-401f-9fc6-0eeaed6f62d9,The Ritz,1912-04-12,fish,dinner
842ce610-cedc-401f-9fc6-0eeaed6f62d9,The Ritz,1912-04-13,poultry,breakfast
842ce610-cedc-401f-9fc6-0eeaed6f62d9,The Ritz,1912-04-13,fish,lunch
842ce610-cedc-401f-9fc6-0eeaed6f62d9,Verandah Cafe,1912-04-14,meat,breakfast
842ce610-cedc-401f-9fc6-0eeaed6f62d9,Café Parisien,1912-04-14,poultry,lunch
842ce610-cedc-401f-9fc6-0eeaed6f62d9,First-Class Dining Saloon,1912-04-14,poultry,dinner
c1da0078-a66d-4bfa-9b48-494da107b478,Third-Class Dining Room,1912-04-12,poultry,breakfast
c1da0078-a66d-4bfa-9b48-494da107b478,Third-Class Dining Room,1912-04-13,fish,breakfast
52ede9ed-44c7-47e7-9dfa-f368da614c2d,Third-Class Dining Room,1912-04-10,fish,breakfast
52ede9ed-44c7-47e7-9dfa-f368da614c2d,Third-Class Dining Room,1912-04-10,fish,dinner
52ede9ed-44c7-47e7-9dfa-f368da614c2d,Third-Class Dining Room,1912-04-11,meat,lunch
52ede9ed-44c7-47e7-9dfa-f368da614c2d,Third-Class Dining Room,1912-04-13,meat,lunch
874d4f64-2319-4df9-9fa9-c32b2b7b4f69,Third-Class Dining Room,1912-04-10,fish,breakfast
874d4f64-2319-4df9-9fa9-c32b2b7b4f69,Third-Class Dining Room,1912-04-13,vegetarian,breakfast
e94fc7fc-31b1-495b-8f73-2b2fa1de184c,Third-Class Dining Room,1912-04-11,fish,breakfast
1eee7004-e746-4576-9202-b0a5c19d3312,Third-Class Dining Room,1912-04-10,vegetarian,breakfast
1eee7004-e746-4576-9202-b0a5c19d3312,Third-Class Dining Room,1912-04-11,poultry,breakfast
a013772f-93cb-430a-b86c-16c97ae298f0,Third-Class Dining Room,1912-04-10,meat,lunch
a013772f-93cb-430a-b86c-16c97ae298f0,Third-Class Dining Room,1912-04-12,vegetarian,breakfast
a013772f-93cb-430a-b86c-16c97ae298f0,Third-Class Dining Room,1912-04-14,vegetarian,dinner
731d8ce9-c5dd-4a06-b488-78d81dd7d5ff,Verandah Cafe,1912-04-10,vegetarian,breakfast
731d8ce9-c5dd-4a06-b488-78d81dd7d5ff,Café Parisien,1912-04-10,meat,lunch
731d8ce9-c5dd-4a06-b488-78d81dd7d5ff,First-Class Dining Saloon,1912-04-10,poultry,dinner
731d8ce9-c5dd-4a06-b488-78d81dd7d5ff,Café Parisien,1912-04-11,poultry,lunch
731d8ce9-c5dd-4a06-b488-78d81dd7d5ff,Café Parisien,1912-04-12,vegetarian,breakfast
731d8ce9-c5dd-4a06-b488-78d81dd7d5ff,Verandah Cafe,1912-04-13,poultry,breakfast
731d8ce9-c5dd-4a06-b488-78d81dd7d5ff,Verandah Cafe,1912-04-13,vegetarian,lunch
731d8ce9-c5dd-4a06-b488-78d81dd7d5ff,The Ritz,1912-04-13,vegetarian,dinner
731d8ce9-c5dd-4a06-b488-78d81dd7d5ff,First-Class Dining Saloon,1912-04-14,poultry,breakfast
731d8ce9-c5dd-4a06-b488-78d81dd7d5ff,First-Class Dining Saloon,1912-04-14,meat,dinner
4b7a7bec-bd8d-4e27-829d-3fafc51448ea,Third-Class Dining Room,1912-04-11,fish,breakfast
ccbab1d3-1402-41de-9a1c-64fabf2c9c9d,Third-Class Dining Room,1912-04-11,vegetarian,lunch
a2ea798f-e8f4-419e-b99d-b80211211f94,Third-Class Dining Room,1912-04-13,poultry,breakfast
a2ea798f-e8f4-419e-b99d-b80211211f94,Third-Class Dining Room,1912-04-13,poultry,lunch
e4c7b64e-37fd-4fd6-b1e4-2c7c0910af4a,Third-Class Dining Room,1912-04-12,meat,breakfast
e4c7b64e-37fd-4fd6-b1e4-2c7c0910af4a,Third-Class Dining Room,1912-04-14,poultry,dinner
054c3dcf-26ba-420f-80f7-261499784b84,Third-Class Dining Room,1912-04-10,vegetarian,lunch
054c3dcf-26ba-420f-80f7-261499784b84,Third-Class Dining Room,1912-04-11,meat,dinner
581b8975-6b97-416b-81e0-6edc02b45e33,Second-Class Dining Saloon,1912-04-10,poultry,breakfast
581b8975-6b97-416b-81e0-6edc02b45e33,Second-Class Dining Saloon,1912-04-10,vegetarian,lunch
581b8975-6b97-416b-81e0-6edc02b45e33,Second-Class Dining Saloon,1912-04-12,fish,breakfast
581b8975-6b97-416b-81e0-6edc02b45e33,Second-Class Dining Saloon,1912-04-13,poultry,dinner
581b8975-6b97-416b-81e0-6edc02b45e33,Second-Class Dining Saloon,1912-04-14,vegetarian,breakfast
581b8975-6b97-416b-81e0-6edc02b45e33,Second-Class Dining Saloon,1912-04-14,vegetarian,lunch
e8281711-bced-43bc-98d1-0e84e121a133,Verandah Cafe,1912-04-10,meat,breakfast
e8281711-bced-43bc-98d1-0e84e121a133,The Ritz,1912-04-10,poultry,lunch
e8281711-bced-43bc-98d1-0e84e121a133,The Ritz,1912-04-10,fish,dinner
e8281711-bced-43bc-98d1-0e84e121a133,Verandah Cafe,1912-04-11,poultry,lunch
